Start Time, Mon Oct 16 2023 10:14:18 GMT+0100 (BST)
Energy calibration,  Offset: -0.3439140022, Slope: 0.6775230169, Quadratic: 8.387880257e-8
Live Time (s), 586551.55
Real Time (s), 588791.75
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
551, 372.99678021525926, 1002
552, 373.6743958343573, 1085
553, 374.3520116212129, 969
554, 375.0296275758262, 1003
555, 375.70724369819703, 1017
556, 376.3848599883255, 1015
557, 377.0624764462116, 1062
558, 377.74009307185526, 992
559, 378.4177098652565, 961
560, 379.09532682641543, 1001
561, 379.77294395533187, 996
562, 380.45056125200597, 983
563, 381.1281787164376, 985
564, 381.805796348627, 995
565, 382.48341414857384, 1041
566, 383.16103211627836, 999
567, 383.8386502517405, 931
568, 384.5162685549602, 986
569, 385.1938870259375, 1006
570, 385.8715056646725, 918
571, 386.549124471165, 995
572, 387.22674344541514, 1014
573, 387.90436258742284, 989
574, 388.58198189718826, 1014
575, 389.25960137471117, 964
576, 389.93722101999174, 977
577, 390.6148408330299, 967
578, 391.2924608138257, 970
579, 391.97008096237903, 929
580, 392.6477012786901, 958
581, 393.3253217627586, 916
582, 394.0029424145848, 968
583, 394.6805632341686, 925
584, 395.35818422151004, 926
585, 396.035805376609, 921
586, 396.71342669946563, 884
587, 397.39104819007986, 944
588, 398.0686698484517, 921
589, 398.7462916745811, 925
590, 399.4239136684682, 950
591, 400.10153583011277, 942
592, 400.779158159515, 958
593, 401.4567806566749, 951
594, 402.13440332159234, 943
595, 402.81202615426736, 940
596, 403.48964915470003, 881
597, 404.1672723228903, 924
598, 404.8448956588382, 942
599, 405.52251916254363, 965
600, 406.2001428340068, 905
601, 406.8777666732274, 919
602, 407.55539068020573, 882
603, 408.23301485494164, 886
604, 408.91063919743516, 962
605, 409.5882637076862, 1160
606, 410.26588838569495, 1066
607, 410.9435132314613, 958
608, 411.6211382449852, 854
609, 412.2987634262667, 904
610, 412.9763887753059, 882
611, 413.6540142921026, 883
612, 414.33163997665696, 874
613, 415.0092658289689, 942
614, 415.6868918490385, 903
615, 416.3645180368656, 867
616, 417.0421443924504, 878
617, 417.71977091579276, 828
618, 418.39739760689275, 844
619, 419.0750244657503, 872
620, 419.75265149236554, 858
621, 420.4302786867383, 771
622, 421.1079060488687, 840
623, 421.7855335787567, 865
624, 422.46316127640233, 873
625, 423.1407891418055, 853
626, 423.8184171749664, 862
627, 424.49604537588476, 839
628, 425.1736737445608, 871
629, 425.8513022809944, 828
630, 426.5289309851857, 889
631, 427.2065598571345, 925
632, 427.88418889684095, 844
633, 428.561818104305, 846
634, 429.2394474795267, 831
635, 429.9170770225059, 816
636, 430.59470673324284, 764
637, 431.2723366117373, 818
638, 431.94996665798936, 808
639, 432.627596871999, 837
640, 433.30522725376636, 823
641, 433.9828578032912, 786
642, 434.6604885205737, 784
643, 435.33811940561384, 769
644, 436.01575045841156, 785
645, 436.69338167896683, 739
646, 437.3710130672798, 814
647, 438.0486446233503, 824
648, 438.72627634717844, 932
649, 439.40390823876413, 952
650, 440.08154029810754, 823
651, 440.75917252520844, 798
652, 441.436804920067, 790
653, 442.1144374826832, 826
654, 442.79207021305695, 841
655, 443.46970311118827, 756
656, 444.1473361770773, 760
657, 444.82496941072384, 794
658, 445.50260281212803, 766
659, 446.18023638128983, 754
660, 446.85787011820923, 754
661, 447.5355040228862, 771
662, 448.2131380953208, 788
663, 448.890772335513, 831
664, 449.56840674346284, 761
665, 450.2460413191702, 778
666, 450.9236760626353, 790
667, 451.6013109738579, 808
668, 452.27894605283814, 825
669, 452.956581299576, 804
670, 453.63421671407144, 797
671, 454.31185229632445, 761
672, 454.9894880463351, 753
673, 455.6671239641034, 723
674, 456.34476004962926, 771
675, 457.0223963029127, 729
676, 457.7000327239538, 796
677, 458.37766931275246, 752
678, 459.05530606930876, 742
679, 459.73294299362266, 738
680, 460.41058008569416, 759
681, 461.0882173455232, 731
682, 461.76585477310994, 804
683, 462.44349236845426, 951
684, 463.1211301315562, 1331
685, 463.79876806241566, 1105
686, 464.47640616103286, 833
687, 465.15404442740754, 714
688, 465.8316828615399, 701
689, 466.50932146342984, 663
690, 467.1869602330774, 770
691, 467.8645991704825, 731
692, 468.5422382756453, 707
693, 469.21987754856565, 727
694, 469.8975169892436, 732
695, 470.57515659767915, 712
696, 471.2527963738724, 748
697, 471.93043631782314, 759
698, 472.60807642953154, 731
699, 473.28571670899754, 696
700, 473.96335715622115, 723
701, 474.6409977712023, 689
702, 475.3186385539412, 711
703, 475.99627950443755, 687
704, 476.6739206226916, 713
705, 477.35156190870316, 669
706, 478.02920336247246, 682
707, 478.70684498399925, 664
708, 479.3844867732837, 665
709, 480.06212873032575, 701
710, 480.7397708551254, 716
711, 481.4174131476826, 676
712, 482.09505560799755, 668
713, 482.77269823606997, 665
714, 483.45034103190005, 644
715, 484.1279839954877, 694
716, 484.80562712683303, 676
717, 485.48327042593587, 627
718, 486.1609138927964, 652
719, 486.8385575274145, 680
720, 487.5162013297902, 728
721, 488.19384529992345, 664
722, 488.87148943781443, 662
723, 489.5491337434629, 634
724, 490.22677821686904, 662
725, 490.9044228580327, 687
726, 491.5820676669541, 631
727, 492.259712643633, 655
728, 492.93735778806956, 642
729, 493.6150031002637, 657
730, 494.2926485802155, 635
731, 494.9702942279248, 621
732, 495.6479400433918, 630
733, 496.32558602661635, 602
734, 497.00323217759853, 644
735, 497.6808784963383, 607
736, 498.3585249828357, 617
737, 499.03617163709066, 633
738, 499.71381845910327, 558
739, 500.3914654488735, 633
740, 501.0691126064013, 646
741, 501.74675993168665, 631
742, 502.42440742472974, 631
743, 503.1020550855303, 624
744, 503.77970291408855, 613
745, 504.4573509104044, 660
746, 505.13499907447783, 607
747, 505.8126474063088, 596
748, 506.4902959058975, 605
749, 507.16794457324374, 627
750, 507.8455934083476, 710
751, 508.523242411209, 814
752, 509.20089158182816, 1111
753, 509.8785409202048, 1823
754, 510.55619042633907, 2999
755, 511.23384010023096, 3436
756, 511.9114899418804, 2537
757, 512.5891399512876, 1621
758, 513.2667901284522, 1002
759, 513.9444404733745, 745
760, 514.6220909860544, 664
761, 515.299741666492, 621
762, 515.977392514687, 590
763, 516.6550435306398, 600
764, 517.3326947143502, 582
765, 518.0103460658181, 566
766, 518.6879975850435, 599
767, 519.3656492720268, 583
768, 520.0433011267675, 566
769, 520.7209531492658, 563
770, 521.3986053395217, 563
771, 522.0762576975353, 582
772, 522.7539102233065, 556
773, 523.4315629168353, 543
774, 524.1092157781217, 592
775, 524.7868688071657, 547
776, 525.4645220039672, 577
777, 526.1421753685265, 548
778, 526.8198289008432, 548
779, 527.4974826009176, 527
780, 528.1751364687497, 551
781, 528.8527905043393, 585
782, 529.5304447076865, 581
783, 530.2080990787913, 519
784, 530.8857536176538, 573
785, 531.5634083242738, 572
786, 532.2410631986513, 498
787, 532.9187182407867, 580
788, 533.5963734506795, 551
789, 534.27402882833, 542
790, 534.951684373738, 536
791, 535.6293400869037, 506
792, 536.306995967827, 552
793, 536.9846520165079, 534
794, 537.6623082329463, 519
795, 538.3399646171424, 556
796, 539.0176211690961, 536
797, 539.6952778888075, 525
798, 540.3729347762762, 566
799, 541.0505918315027, 530
800, 541.7282490544869, 513
801, 542.4059064452287, 535
802, 543.0835640037279, 534
803, 543.7612217299849, 506
804, 544.4388796239995, 501
805, 545.1165376857716, 486
806, 545.7941959153013, 554
807, 546.4718543125887, 519
808, 547.1495128776336, 491
809, 547.8271716104362, 531
810, 548.5048305109963, 536
811, 549.182489579314, 536
812, 549.8601488153895, 521
813, 550.5378082192225, 500
814, 551.215467790813, 547
815, 551.8931275301612, 474
816, 552.5707874372671, 565
817, 553.2484475121305, 486
818, 553.9261077547513, 497
819, 554.60376816513, 500
