Start Time, Tue Nov 21 2023 12:03:28 GMT+0000 (GMT)
Energy calibration,  Offset: -0.3439140022, Slope: 0.6775230169, Quadratic: 8.387880257e-8
Live Time (s), 512932.82
Real Time (s), 514862.41
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
909, 615.593892066598, 99
910, 616.2715677429185, 105
911, 616.9492435869969, 96
912, 617.6269195988327, 95
913, 618.3045957784262, 98
914, 618.9822721257773, 90
915, 619.659948640886, 92
916, 620.3376253237524, 99
917, 621.0153021743763, 89
918, 621.6929791927578, 122
919, 622.3706563788969, 103
920, 623.0483337327936, 98
921, 623.726011254448, 84
922, 624.4036889438598, 99
923, 625.0813668010294, 86
924, 625.7590448259566, 90
925, 626.4367230186414, 83
926, 627.1144013790837, 82
927, 627.7920799072837, 85
928, 628.4697586032413, 83
929, 629.1474374669565, 80
930, 629.8251164984291, 79
931, 630.5027956976596, 84
932, 631.1804750646476, 87
933, 631.8581545993932, 92
934, 632.5358343018963, 86
935, 633.2135141721571, 81
936, 633.8911942101756, 76
937, 634.5688744159517, 84
938, 635.2465547894852, 96
939, 635.9242353307765, 73
940, 636.6019160398253, 107
941, 637.2795969166318, 117
942, 637.9572779611957, 89
943, 638.6349591735174, 94
944, 639.3126405535967, 96
945, 639.9903221014335, 91
946, 640.668003817028, 101
947, 641.34568570038, 92
948, 642.0233677514898, 95
949, 642.7010499703571, 96
950, 643.3787323569818, 65
951, 644.0564149113644, 90
952, 644.7340976335045, 75
953, 645.4117805234022, 85
954, 646.0894635810574, 96
955, 646.7671468064704, 80
956, 647.4448301996409, 102
957, 648.1225137605691, 98
958, 648.8001974892547, 85
959, 649.4778813856981, 88
960, 650.155565449899, 90
